width,height,depth,bbx_0_name,bbx_0_xmin,bbx_0_ymin,bbx_0_xmax,bbx_0_ymax,bbx_1_name,bbx_1_xmin,bbx_1_ymin,bbx_1_xmax,bbx_1_ymax,bbx_2_name,bbx_2_xmin,bbx_2_ymin,bbx_2_xmax,bbx_2_ymax,bbx_3_name,bbx_3_xmin,bbx_3_ymin,bbx_3_xmax,bbx_3_ymax,bbx_4_name,bbx_4_xmin,bbx_4_ymin,bbx_4_xmax,bbx_4_ymax,bbx_5_name,bbx_5_xmin,bbx_5_ymin,bbx_5_xmax,bbx_5_ymax,bbx_6_name,bbx_6_xmin,bbx_6_ymin,bbx_6_xmax,bbx_6_ymax,bbx_7_name,bbx_7_xmin,bbx_7_ymin,bbx_7_xmax,bbx_7_ymax,bbx_8_name,bbx_8_xmin,bbx_8_ymin,bbx_8_xmax,bbx_8_ymax,bbx_9_name,bbx_9_xmin,bbx_9_ymin,bbx_9_xmax,bbx_9_ymax,bbx_10_name,bbx_10_xmin,bbx_10_ymin,bbx_10_xmax,bbx_10_ymax,bbx_11_name,bbx_11_xmin,bbx_11_ymin,bbx_11_xmax,bbx_11_ymax,bbx_12_name,bbx_12_xmin,bbx_12_ymin,bbx_12_xmax,bbx_12_ymax,bbx_13_name,bbx_13_xmin,bbx_13_ymin,bbx_13_xmax,bbx_13_ymax,bbx_14_name,bbx_14_xmin,bbx_14_ymin,bbx_14_xmax,bbx_14_ymax,bbx_15_name,bbx_15_xmin,bbx_15_ymin,bbx_15_xmax,bbx_15_ymax,bbx_16_name,bbx_16_xmin,bbx_16_ymin,bbx_16_xmax,bbx_16_ymax,bbx_17_name,bbx_17_xmin,bbx_17_ymin,bbx_17_xmax,bbx_17_ymax,bbx_18_name,bbx_18_xmin,bbx_18_ymin,bbx_18_xmax,bbx_18_ymax,bbx_19_name,bbx_19_xmin,bbx_19_ymin,bbx_19_xmax,bbx_19_ymax,bbx_20_name,bbx_20_xmin,bbx_20_ymin,bbx_20_xmax,bbx_20_ymax,bbx_21_name,bbx_21_xmin,bbx_21_ymin,bbx_21_xmax,bbx_21_ymax,bbx_22_name,bbx_22_xmin,bbx_22_ymin,bbx_22_xmax,bbx_22_ymax,bbx_23_name,bbx_23_xmin,bbx_23_ymin,bbx_23_xmax,bbx_23_ymax,bbx_24_name,bbx_24_xmin,bbx_24_ymin,bbx_24_xmax,bbx_24_ymax,bbx_25_name,bbx_25_xmin,bbx_25_ymin,bbx_25_xmax,bbx_25_ymax,bbx_26_name,bbx_26_xmin,bbx_26_ymin,bbx_26_xmax,bbx_26_ymax,bbx_27_name,bbx_27_xmin,bbx_27_ymin,bbx_27_xmax,bbx_27_ymax,bbx_28_name,bbx_28_xmin,bbx_28_ymin,bbx_28_xmax,bbx_28_ymax,Nobj,fileID,bbx_29_name,bbx_29_xmin,bbx_29_ymin,bbx_29_xmax,bbx_29_ymax,bbx_30_name,bbx_30_xmin,bbx_30_ymin,bbx_30_xmax,bbx_30_ymax,bbx_31_name,bbx_31_xmin,bbx_31_ymin,bbx_31_xmax,bbx_31_ymax
3000,1270,3,21,1488.1482198142417,132.88052591463415,1619.3764512383902,537.3784298780488,22,1629.0271865325078,185.85365853658539,1730.4445626934985,536.1200457317074,23,1726.4778444272447,183.0101943597561,1852.5662732198143,561.033631859756,24,1833.5187693498453,261.6350038109756,1956.982875386997,570.556211890244,25,1932.7230069659445,265.7852515243903,2044.2990518575853,580.0908917682927,26,2039.933243034056,259.3360327743903,2194.937596749226,578.8325076219512,27,2194.562693498452,268.7860137195122,2346.0477941176473,566.0792682926829,11,1352.155089009288,154.2488567073171,1482.0530185758516,538.6489138719512,12,1253.761126160991,190.72989710365854,1351.1271284829722,536.6161394817074,13,1124.4436919504644,174.35880335365854,1254.3053405572755,555.7943978658536,14,1051.4101199690404,233.49075838414635,1168.3073722910217,566.3938643292684,15,953.2580301857586,208.23837652439025,1065.2452592879258,588.1251905487806,16,809.4644930340557,226.88424161585365,950.8513931888546,570.3747141768292,17,658.4510448916409,239.83107850609755,806.8401702786377,557.0648818597562,31,1519.5796246130033,560.573837652439,1597.4385642414863,866.6152820121952,32,1602.3485874613004,572.8067835365854,1688.5642414860683,911.4089176829268,33,1688.140963622291,586.407012195122,1816.140189628483,973.7110327743903,34,1786.776799535604,591.5857469512196,1889.621226780186,894.517530487805,35,1871.9644930340557,593.0498285060976,2006.6515092879258,934.3139291158536,36,2002.6122291021672,588.342987804878,2168.5371517027866,941.9368330792684,37,2162.18798374613,571.2217035060976,2369.509481424149,858.5809832317074,41,1443.4258900928794,556.3146913109756,1513.7867647058824,852.8214557926829,42,1357.5972329721362,553.701124237805,1451.939821981424,876.0652629573171,43,1248.234326625387,562.8849085365854,1354.2231037151703,948.7853467987804,44,1156.4314047987616,586.1287157012196,1251.2698335913312,938.6819740853659,45,1032.314241486068,590.883955792683,1158.0882352941176,926.7999237804879,46,827.7742840557277,576.6182355182927,1044.4804566563469,908.4807545731708,47,664.5220588235295,567.8216463414634,866.0023219814243,855.6891196646341,48,542.436629256966,526.2465701219512,695.9413699690402,798.8440358231708,30,33,spoon,542.436629256966,526.2465701219512,695.9413699690402,798.8440358231708,,,,,,,,,,
2970,1170,3,11,1366.5658862229102,144.35966132198953,1481.9230118034056,489.3703983965969,12,1274.7710671439627,151.74155350130889,1363.153661958204,463.09708360602093,13,1178.59423374613,134.28583115183244,1272.1370694659443,475.06125245418843,14,1087.85301373839,149.8631789921466,1178.4745065789473,479.4999590968587,15,999.9493275928792,141.17719240837695,1080.9567289086685,474.7382198952879,16,841.5263399767802,193.6879294829843,1004.2235874613002,469.61755562827227,17,694.0224700077399,187.7058450589005,845.1780185758514,462.5826243455497,21,1479.1932323916408,126.41340804973821,1601.7938515866872,483.01742473821986,22,1607.085792376161,127.10732984293193,1690.5356279024768,448.105980039267,23,1692.9660893962848,106.09824934554973,1781.6599748452013,457.74910013089004,24,1780.1394398219813,113.65960405759162,1866.690208978328,436.3452020615183,25,1867.4804082817336,80.73421138743456,1964.2439047987614,425.5654859293194,26,1972.8642608359132,108.51501145287958,2105.2944804566564,437.3142997382199,27,2102.804155379257,127.0834015052356,2246.656346749226,421.07892261125653,31,1475.8887625773993,510.15215968586386,1552.226804373065,829.8826079842931,32,1559.386488970588,514.519081315445,1628.0619920665633,813.5874100130889,33,1625.032894736842,495.6156945353403,1729.5427389705883,836.1637966295812,34,1714.2416070046438,476.78409276832457,1801.2353666795664,808.9931691753926,35,1804.5877273606811,466.9854384816754,1913.0964589783282,817.0689831479058,36,1888.624226006192,460.1897905759162,2088.4728134674924,781.0687990837696,37,2057.1521865325076,426.1756585405759,2290.775807856037,728.6298470222513,41,1404.7947707043343,522.810250327225,1478.175551470588,824.3910544829841,42,1318.890528250774,510.5350130890052,1410.6973200464397,853.5596981348167,43,1227.742235874613,495.663551210733,1323.2366244195046,873.5757526178011,44,1133.8641640866872,493.27071744109946,1218.2718169504642,820.155738710733,45,1040.1776557662538,505.36649214659684,1132.9302921826625,857.1010921138743,46,842.1608939628483,491.78716050392666,1036.8971313854488,832.3113342604711,47,687.2698577786377,482.27564626963346,902.7428405572755,779.9800597185863,,,,,,28,27,,,,,,,,,,,,,,,
2900,1100,3,21,1454.3488777089785,215.21739130434784,1579.1569917440663,570.772121263587,22,1581.2846684726524,295.05986752717394,1681.0984262125905,577.5910750679348,23,1672.7747678018577,238.48823879076087,1781.765592750258,588.5317595108695,24,1777.8843363003098,262.7048658288044,1878.7970039989682,589.5475968070652,25,1877.172020123839,264.6431300951087,1984.8184339525285,570.7837975543478,26,1987.3318982198143,253.11863111413044,2127.8637770897835,559.2476222826087,27,2126.823319788442,238.05621603260872,2275.1294020897835,515.5315896739131,28,2170.2770252837977,129.57179857336956,2366.631191950464,386.3451086956522,11,1322.3627773477813,198.53197180706522,1453.1330624355005,574.4851817255435,12,1234.9877450980393,253.2937754755435,1320.480601780186,562.178371263587,13,1119.8477005933953,260.62648607336956,1234.0408120485038,582.763671875,14,1014.4224877450981,240.83517323369566,1124.547294246646,569.7796365489131,15,920.1617324561404,218.20652173913044,1014.4107972136223,551.3077445652175,16,757.639963880289,214.56351902173915,913.4513673890609,548.6805791440217,17,586.2918440402477,267.3286769701087,797.200722394221,505.244777513587,18,514.921149380805,97.24014945652175,704.6818562951497,349.1794752038044,31,1456.3011964654283,594.6267832880435,1543.3021317079465,841.8021824048914,32,1545.359665247678,607.832668138587,1640.0412796697628,891.0878057065217,33,1638.6617969556244,610.7517408288044,1733.9162474200207,903.7916100543479,34,1727.4630740454077,592.349906589674,1828.5861713106297,898.9342730978261,35,1826.4468040505678,589.6877122961957,1933.5554534313728,896.3304602581522,36,1930.7847974716203,564.9106233016305,2176.6132933436534,854.996390964674,37,2097.5502289731685,519.9569038722826,2320.324996775026,784.635062839674,38,2272.2886029411766,520.7392153532609,2460.1788248194016,732.9557999320652,41,1369.5574529153769,594.8603091032609,1462.2867485810116,852.8946586277175,42,1271.812919246646,607.2488536005435,1374.8649542053663,871.7635444972826,43,1177.8093556501549,593.9028532608696,1264.120549535604,914.6739130434783,44,1056.859117002064,581.7128057065217,1168.4218588751291,907.621433423913,45,932.6472200722395,569.9898097826087,1057.8878837719299,886.3939368206522,32,26,46,753.185871388029,555.9782608695652,947.7630772703819,871.5767238451087,47,556.8200141898865,523.0978260869565,782.2836042311661,784.9736752717391,48,359.5539860681115,496.8728770380435,592.9437564499485,729.6397333559783
3000,1300,3,31,1492.4898413312694,509.3238467261905,1586.3365905572757,804.7981770833334,32,1562.6693111455108,504.765625,1689.3261416408668,794.8716517857142,33,1653.2991486068113,511.59691220238096,1807.0578560371519,870.7412574404761,34,1748.3794504643963,516.5662202380953,1861.8541989164087,893.75,35,1851.7680921052633,505.90215773809524,1980.6017801857588,878.3705357142858,36,1978.3765479876163,507.94549851190476,2147.7965363777093,819.2587425595239,37,2142.753482972136,497.78924851190476,2330.3502321981423,790.91796875,38,2300.261222910217,519.770275297619,2522.228134674923,729.0736607142858,41,1405.6936919504644,515.6231398809524,1490.8813854489165,796.1532738095239,42,1308.6058436532508,509.66238839285717,1414.2680921052631,812.3670014880953,43,1200.9602360681115,507.07496279761904,1338.3199496904026,891.3076636904761,44,1108.7340363777091,520.483630952381,1229.1747291021672,871.5513392857143,45,993.4573335913313,535.6091889880953,1125.326528637771,831.0835193452382,47,662.4419504643964,549.4893973214286,919.5046439628484,831.6396949404761,48,505.1518962848298,554.3498883928571,728.1225812693499,782.4302455357142,21,1494.485294117647,94.70703125,1647.6030379256965,497.87388392857144,22,1633.7437113003098,74.26153273809524,1752.5638544891642,475.86867559523813,23,1732.560952012384,102.27585565476191,1872.4603328173375,485.51711309523813,24,1848.514899380805,111.42857142857143,1982.4762964396286,484.82793898809524,26,2057.747194272446,185.71428571428572,2274.7436145510837,492.73530505952385,27,2224.3856424148607,214.78050595238096,2396.732294891641,491.88895089285717,11,1342.8187886996905,105.35900297619048,1493.421052631579,498.1640625,12,1227.6630224458206,123.20498511904762,1360.5480843653254,489.6642485119048,13,1126.342395510836,214.79259672619048,1277.7549342105265,506.9903273809524,14,1003.2894736842106,227.52418154761907,1158.6445433436534,519.3229166666667,15,851.7680921052632,231.4053199404762,1054.9172794117649,535.7300967261905,16,724.9540441176471,259.45591517857144,876.4270510835913,529.7935267857143,17,568.9338235294118,270.48270089285717,727.2155572755419,546.9745163690477,,,,,,28,32,,,,,,,,,,,,,,,
2900,1250,3,21,1424.8536667956657,323.4103992224881,1525.9767640608877,657.2873056220096,22,1522.2124129256968,353.51328872607655,1612.0658378482974,651.4699835526317,23,1614.824803276574,380.82433089114835,1703.6845330237359,653.7478506279905,24,1702.0010964912283,356.6322144138756,1779.3105811403511,630.8523661782297,25,1806.514447884417,348.548706638756,1927.6634255675956,595.0606496710527,26,1927.4880675954594,357.4031848086125,2062.1162280701756,620.8180696770335,27,2059.930098684211,363.1036931818182,2192.2201528637775,589.9208470394738,11,1317.920375386997,329.36789772727275,1421.6972232972137,661.9832162081341,12,1241.4526090041281,373.430023923445,1320.433839654283,658.7474768241627,13,1146.0812532249743,339.040071770335,1239.780863003096,652.684845992823,14,1057.4202625129,348.9692359449761,1136.0390866873067,641.9730300538279,15,977.0478586171312,331.91443630382776,1054.4625580495358,619.69665819378,16,907.5125773993809,350.27754934210526,966.5263802889579,622.196471291866,17,760.0715944272447,380.69583582535887,909.8857552889579,626.7054799641148,18,642.9792311661507,372.1684360047847,761.860245743034,608.9614795155503,48,510.95805921052636,583.8465348385167,720.452383255934,828.4894587320574,47,704.9507385190919,642.4986916866029,847.528460397317,847.997345992823,31,1417.6172278121776,667.3216021232058,1483.282943111455,885.6814443779905,32,1494.6344491744067,665.4876270933015,1567.3378644220847,936.2851375598087,33,1568.8810145768834,661.6911819677034,1665.4331140350878,958.479739832536,34,1704.7249903250774,660.7099469198565,1775.9787796697626,887.6906399521532,35,1769.3619388544894,639.3447218899522,1867.4922600619198,897.1058238636365,37,2017.7857327141385,614.7320761064593,2140.1622162022704,869.8415071770335,38,2147.0830108359137,577.8773549641148,2374.8613261093915,780.82947069378,41,1323.6604263415893,662.1233926435407,1392.9034442724458,897.6431668660288,42,1249.0982165892674,666.6440826854067,1324.2215718524253,901.9652736244019,43,1128.8611003611973,679.6104029605264,1239.0326689886483,959.4142494019139,44,1038.1425761093913,653.152100777512,1120.6660377966978,936.9392942583734,45,952.5094330495357,650.0565378289474,1034.4249871001034,928.6104777212919,29,24,,,,,,,,,,,,,,,
3000,1100,3,21,1497.8715170278638,93.86553697183098,1616.860971362229,439.3584947183098,22,1608.3954140866874,110.72623239436619,1711.324496904025,436.756161971831,23,1705.1204527863779,87.87411971830986,1827.979876160991,462.924735915493,24,1787.720104489165,132.0169454225352,1913.312693498452,477.1830985915493,25,1888.5569852941178,164.4069102112676,2004.7528057275542,481.3952464788732,26,1989.732488390093,201.40845070422534,2160.652089783282,501.7902728873239,27,2141.858552631579,210.66791373239437,2312.524187306502,484.07020246478874,28,2243.638738390093,119.6830985915493,2430.2559017027866,359.0613996478873,11,1391.5562113003098,75.33450704225352,1499.6613777089785,440.9319982394366,12,1298.8825464396286,125.17825704225352,1396.0066756965946,440.8472711267605,13,1180.4252128482974,83.1294014084507,1302.02689628483,450.590889084507,14,1088.9246323529412,110.09683098591549,1245.1020704334367,468.2746478873239,15,1007.8245936532509,175.10673415492957,1115.6274187306503,476.3116197183099,16,845.8784829721363,195.0418133802817,1027.2107198142417,479.9790933098592,17,710.8165634674923,178.24163732394365,863.9947755417957,494.29797535211264,18,593.8225619195047,102.35035211267605,769.6038119195047,343.7257922535211,31,1504.5955882352941,472.9951584507042,1583.4945820433436,798.0446742957746,32,1583.9904218266258,467.7178697183098,1659.4427244582043,792.6947623239437,33,1666.8198529411766,457.7200704225352,1760.8238196594427,787.5022007042253,34,1749.3469427244584,460.15294894366195,1856.1580882352944,776.7539612676055,35,1835.8770317337462,479.05919894366195,1952.423568111455,799.2671654929577,36,1942.543053405573,482.36355633802816,2137.843459752322,795.7207306338028,37,2108.383320433437,472.28102992957747,2300.744969040248,752.5946302816901,38,2278.4321787925696,510.8076584507042,2480.142221362229,731.8606954225352,41,1424.9226006191952,469.1340228873239,1500.5563080495358,780.3972271126761,42,1332.7810565015482,468.7709066901408,1434.936145510836,779.3441901408451,43,1254.2085913312694,463.6388644366197,1356.387867647059,777.0081426056338,44,1150.1668924148607,452.696963028169,1249.3953173374614,778.0248679577464,45,1061.967879256966,467.8025968309859,1160.4223103715171,782.6001320422536,32,30,46,887.5894930340557,466.44696302816897,1079.419020897833,782.8422095070422,48,524.9250193498452,492.9544454225352,728.5579527863778,722.431778169014,47,697.3563273993808,465.0671214788732,897.5909442724458,759.965889084507
2980,1270,3,21,1453.3122097523221,237.21209140435838,1570.511319659443,615.5646564769977,22,1574.5717234262127,220.77973668280873,1672.3938177244584,616.56164875908,23,1683.2776219040247,235.26615466101697,1788.643898348813,626.9039421912832,24,1770.8766286119712,284.3710275423729,1882.7299406604748,602.3995535714286,25,1878.9698626160991,271.1578768159806,1983.0267189112487,610.1112288135594,26,1972.1429147316821,287.99863801452784,2145.058452657379,602.0632188256659,27,2121.777202657379,270.26899213075063,2316.3402186532508,573.306598062954,28,2275.135529540764,225.83676982445522,2466.058597781218,531.9614482445521,11,1327.3796278379773,202.24528980024215,1448.482972136223,626.48352375908,12,1221.5328302373582,230.6895997276029,1327.2234584623325,621.9550166464892,13,1097.8947368421052,246.98982294188863,1234.3867711558307,623.0961523910412,14,1009.8512480650155,229.90882263922518,1114.0282346491229,614.651747881356,15,918.5161893704851,286.8334783595642,1025.360068369453,608.5256507263923,16,779.5014189886481,309.3198585048426,918.0596942724458,600.4656287832929,17,604.4595749484005,272.599311440678,792.2232165892674,594.3875794491526,18,480.2929082817338,230.08900196731236,674.1231295149639,546.8802966101696,31,1441.1309984520124,645.4744249394673,1522.266995614035,891.2990882263923,32,1521.3780314757482,645.1260782384988,1613.1335461816307,888.5363385290558,33,1622.1433178534573,652.8978132566587,1707.1955624355007,1006.2775234564165,34,1699.7715105779155,640.1891646489105,1803.4319369195048,964.2356802360775,35,1785.4123935758514,628.9099387106538,1915.717718008256,961.665121822034,36,1917.7719459494324,635.4564542978209,2156.1344652992775,937.941510290557,37,2083.683888028896,595.9130977602906,2360.115695949433,920.259912227603,38,2266.450109649123,539.0965496368038,2521.7389867131064,810.5667372881355,41,1364.2235874613004,643.6606197033899,1439.6774219556246,915.6953692493947,42,1278.4265350877195,641.9669340193705,1368.8486035861715,920.4761274213075,43,1191.452205882353,647.6005410108959,1282.1986261609907,983.598952027845,44,1093.017447110423,644.5735282990315,1192.4132481940144,958.9744438559322,45,992.26417376161,627.4084443099274,1101.546697626419,959.058527542373,32,18,46,791.0219136996905,635.1321315072639,999.9404992260063,935.5511312046006,47,607.6190015479876,616.6337204903148,828.1181469298247,921.2569045096852,48,445.6233068885449,556.1535260290557,671.1919504643963,809.5697450060533
3000,1250,3,31,1492.683339783282,576.2564781868812,1572.7554179566564,860.4144105816831,32,1587.2557082043345,574.3468633972773,1653.4321787925699,897.1805383663367,33,1658.559887770898,562.188176825495,1749.7702205882356,972.0422725866337,34,1756.4459171826627,575.8697207611386,1838.513448142415,913.0134204826734,35,1847.1120356037154,561.0158183787129,1938.6005224458206,871.8962716584158,36,1930.9936145510837,542.7294438428218,2128.531346749226,854.4438428217821,37,2071.7758320433436,530.1235689975248,2278.5410216718265,792.1517249381188,38,2252.3340750773996,489.634900990099,2443.8854489164087,754.0198599938119,41,1415.2597716718267,576.7399249690594,1495.0174148606811,916.6997021967823,42,1326.4923568111456,570.2979965965346,1421.4759094427245,915.4789990717821,43,1221.592008513932,562.3694693688119,1332.1521865325078,958.4211594987623,44,1128.374129256966,570.8418742264852,1218.641157120743,945.1868038366338,45,1020.8615518575853,569.669515779703,1128.325754643963,884.4054571472773,46,801.1561532507741,560.0005801361386,1018.5516640866874,875.8605352722773,47,671.0647252321982,538.6080600247525,854.8761609907122,835.1664023824258,48,505.4179566563468,481.778890779703,722.3901896284831,740.9426245358911,21,1471.8701625386998,209.21159498762376,1597.8981230650156,551.358968904703,22,1595.8663893188855,206.22631110767327,1702.8347523219813,558.1030515160892,23,1696.9088622291026,169.18220142326734,1789.4736842105265,565.1009436881188,24,1789.0625000000002,224.52477181311883,1892.838138544892,553.9091506806931,25,1893.2614164086688,259.47797416460395,1985.124806501548,555.7825069616337,26,1982.560952012384,241.69921875,2137.2508707430343,553.6674272896039,27,2132.764125386997,237.94042001856437,2281.467685758514,523.0773321472773,28,2272.917472910217,248.09280244430693,2417.726876934985,496.81408570544556,11,1344.4756191950466,213.28463412747524,1469.3304953560373,555.2507155012377,12,1243.7838622291022,247.63352800123764,1352.0704334365325,560.8345258353961,13,1133.779992260062,165.00038675742576,1241.4255998452013,571.7362507735149,14,1036.220491486068,262.24570699257424,1133.9009287925696,570.201307240099,15,943.3412345201239,242.52107827970298,1037.4903250773993,560.036838644802,31,19,16,780.5243808049536,230.87001082920793,939.6647639318886,548.361598855198,17,612.3379450464397,234.49586169554456,784.4427244582045,528.5523669554456,,,,,
2980,1050,3,21,1565.8983165634675,62.148895711143695,1689.4282926986584,405.80209860703815,22,1690.7377128482972,66.69549578445748,1776.6308694530444,400.20905883431084,23,1778.3006804695563,77.20800494868035,1886.3698884158928,393.9544767228739,24,1868.530540505676,64.62667247067449,1986.4504321465429,396.21574871700875,25,1974.4253902218784,60.2965771627566,2092.0809952270383,388.4456332478006,26,2083.888109520124,119.22195747800586,2218.434033152735,396.5525339076246,27,2218.8184500773996,59.767343291788855,2365.8459107327144,388.6019978005865,28,2334.083462332301,30.90004123900293,2517.990921697626,254.59757606304987,11,1448.278750644995,97.23469574780059,1565.622016898865,417.66174853372434,12,1352.0543891898865,126.90787664956011,1449.624209881321,419.0329453812317,13,1218.1331430598557,30.851929068914956,1360.5235745614036,412.5979426319648,14,1139.9403379772962,63.73659732404692,1251.5533894478845,426.7910328079179,15,1046.6471555727555,118.84908815982405,1169.1440112229104,435.0903821480938,16,888.4956301599588,129.84271902492668,1065.5676760835913,448.97074321847504,17,759.2834913570691,159.7203766495601,926.468814499484,440.06999175219937,18,621.2297632868938,84.088045271261,805.1492356811146,329.39997250733137,31,1462.454124742002,440.3225806451613,1551.6268382352941,697.8790551686217,32,1554.5339912280701,426.89928519061584,1644.5115776573787,738.3534182551319,33,1643.51449625903,437.9891403958944,1747.5353134674924,828.684017595308,34,1747.4271962074304,437.78466367302053,1857.9470620485035,778.3827437683285,35,1855.7246517027866,435.3549990835777,1992.8173374613004,794.7168255131965,36,1972.2510319917442,445.8073680351906,2177.589734907121,708.0066669721407,37,2115.686597007224,403.91369593108504,2347.7062371001034,689.5797058284458,38,2284.4936790505676,419.46595491202345,2515.191885964912,643.4762188416422,41,1374.4586880804954,439.99782349706743,1458.5018382352941,734.9494822214076,42,1293.2025606295151,444.4121151026393,1391.9376451238393,709.6785648826979,43,1204.282120743034,453.89021260997066,1318.82635126419,823.0428656524927,44,1117.031491873065,461.5520756964809,1209.1954495614036,804.038558467742,45,1023.7142834107327,469.1177144428152,1120.6594265995873,793.1531799853371,32,31,46,834.8454431114551,465.6897223240469,1034.201657636739,764.0332890395894,47,672.3091621517028,449.9209585777126,913.7229908410733,744.1629627932551,48,540.2259094427245,461.419767228739,723.3405089009289,694.7878482404692
2850,1150,3,21,1412.1323529411766,184.7886029411765,1567.5896139705883,481.92784926470597,22,1569.7725183823532,186.1328125,1657.6631433823532,474.1383272058824,23,1659.466911764706,131.75551470588238,1753.998161764706,494.68060661764713,24,1748.816636029412,127.80330882352942,1845.6341911764707,491.0960477941177,25,1830.6295955882358,132.4103860294118,1923.529411764706,499.6897977941178,26,1924.5404411764707,163.0514705882353,2076.459099264706,501.0569852941177,27,2075.3216911764707,168.72702205882354,2213.419117647059,507.52527573529414,28,2187.4195772058824,172.41498161764707,2326.5280330882356,426.9071691176471,11,1304.1245404411766,162.53446691176472,1413.0974264705883,495.47334558823536,12,1217.1300551470592,159.22564338235298,1304.227941176471,500.00000000000006,13,1115.6479779411766,129.28538602941177,1215.579044117647,495.41590073529414,14,1031.7440257352941,142.49770220588238,1126.8497242647059,486.6498161764706,15,924.8161764705883,151.45909926470588,1049.758731617647,490.0275735294118,16,784.4784007352941,170.97886029411765,942.1185661764706,498.73621323529414,17,617.96875,229.2624080882353,783.9039522058824,481.7210477941177,18,540.2228860294118,96.0592830882353,700.1723345588236,365.1884191176471,31,1392.336856617647,525.9995404411765,1480.9397977941176,792.1645220588235,32,1483.8120404411766,508.1341911764706,1599.7242647058824,835.2022058823529,33,1591.1764705882354,516.3717830882354,1683.0537683823534,885.3745404411766,34,1682.3299632352941,533.2261029411765,1776.413143382353,938.5340073529412,35,1768.841911764706,541.3258272058824,1872.3460477941178,911.5119485294119,36,1873.2996323529412,536.8795955882354,2031.6980698529412,883.4558823529412,37,2031.778492647059,531.9048713235295,2205.3308823529414,907.5827205882354,38,2201.2293198529414,535.052849264706,2390.085018382353,743.255974264706,41,1315.222886029412,530.2389705882354,1402.2173713235295,829.1015625000001,42,1233.2375919117649,526.5969669117648,1313.6488970588236,854.9632352941178,43,1152.4126838235295,523.4604779411765,1230.5836397058824,888.9590992647059,44,1067.3483455882354,523.1043198529412,1146.243106617647,891.5326286764707,45,958.1571691176471,518.2444852941177,1074.954044117647,886.71875,32,25,46,758.823529411765,523.529411764706,956.3534007352944,873.609834558824,47,614.6484375,506.9278492647059,805.7215073529412,770.6686580882354,48,416.60156250000006,496.530330882353,625.436580882353,749.3336397058824
3000,1250,3,11,1321.654895510836,205.58574412128712,1461.699400154799,577.0904238861386,12,1218.048568111455,185.81277073019803,1338.12645123839,564.7141862623763,13,1111.1769543343653,125.86536974009901,1223.1037151702785,588.37890625,14,997.9803599071208,235.77699566831683,1120.295568885449,573.4524868502475,15,811.859036377709,249.1926438737624,991.6432856037152,562.6957959467823,16,665.3807082043344,261.1216932240099,841.5489551083592,562.3090385210396,17,507.76412538699697,274.2110148514852,694.3208204334367,547.2134127475248,31,1503.2048181114553,605.35997447401,1577.3026315789475,962.2162167388615,32,1582.3819659442725,607.2091584158416,1674.922600619195,962.5425433168318,33,1667.4970975232202,611.439317759901,1777.0897832817338,980.0070583230198,34,1768.1404798761612,609.4571859529703,1883.7195239938083,950.3475982363861,35,1878.7248452012386,612.4062113242575,2008.1874032507742,949.4653078589109,37,2122.702205882353,581.6710821472773,2350.111261609907,889.78380259901,38,2310.5529218266256,549.7515083539604,2487.616099071208,814.6561726485148,41,1407.0965557275542,600.7672300433169,1491.7279411764707,906.8011293316832,42,1326.5286377708978,603.4382735148515,1411.220491486068,927.7102026608911,43,1215.0130611455108,601.939588490099,1324.920181888545,976.6471031868812,44,1109.2056888544892,618.9690013923267,1220.1649574303406,957.2246287128713,45,993.046149380805,612.3820389851485,1111.418827399381,956.2335628094058,46,806.0540828173375,600.2716970915842,1004.7528057275542,948.5588451423268,47,624.733939628483,582.2995629641089,839.4446594427245,901.9183168316831,48,462.42501934984523,564.6658415841584,673.7374226006192,853.1506226794554,21,1458.3010835913315,194.46646813118812,1600.4015092879258,584.7772277227723,22,1603.2556114551085,176.92943610767327,1721.108262383901,586.203395730198,23,1724.4582043343655,149.61469291460398,1829.8785797213627,590.9290880259902,24,1820.8809017027866,171.8169863861386,1931.5741099071208,582.1907874381188,25,1922.1047794117649,177.2799350247525,2046.0889125386998,579.435140779703,27,2188.467492260062,218.84427212252476,2360.1610874613007,570.7451848700496,,,,,,28,42,,,,,,,,,,,,,,,
